"id","order","family","genus","species","subspecies","taxonlevel","accid","canonical","source"
2354,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis","mesus","subspecies",0,"Rhopalopsyllus australis mesus","Lewis, CoL, GBIF"
2355,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis","tamoyus","subspecies",0,"Rhopalopsyllus australis tamoyus","Lewis, CoL, NMNH, GBIF"
3204,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis","tupiniquinus","subspecies",0,"Rhopalopsyllus australis tupiniquinus","CoL, GBIF"
2356,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis","tupinquinus","subspecies",0,"Rhopalopsyllus australis tupinquinus","Lewis"
2357,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","australis","tupinus","subspecies",0,"Rhopalopsyllus australis tupinus","Lewis, CoL, NMNH, GBIF"
3145,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","bernhardi",NA,"species",2196,"Rhopalopsyllus bernhardi","Lewis"
2358,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","cacicus",NA,"species",0,"Rhopalopsyllus cacicus","Lewis, CoL, NMNH, GBIF"
2999,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","coxi",NA,"species",2365,"Rhopalopsyllus coxi","Lewis, GBIF"
2359,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","crypturi",NA,"species",0,"Rhopalopsyllus crypturi","Lewis, CoL, GBIF"
2360,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","garbei",NA,"species",0,"Rhopalopsyllus garbei","Lewis, CoL, GBIF"
3227,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","litargus","puelche","subspecies",2220,"Rhopalopsyllus litargus puelche","Lewis"
3210,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lugubris",NA,"species",0,"Rhopalopsyllus lugubris","CoL, GBIF"
2361,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lugubris","cryptoctenes","subspecies",0,"Rhopalopsyllus lugubris cryptoctenes","Lewis, CoL, NMNH, GBIF"
2362,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lugubris","lugubris","subspecies",0,"Rhopalopsyllus lugubris lugubris","Lewis, CoL, NMNH, GBIF"
3212,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lutzi",NA,"species",0,"Rhopalopsyllus lutzi","CoL, GBIF"
2363,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lutzi","cleophontis","subspecies",0,"Rhopalopsyllus lutzi cleophontis","Lewis, CoL, GBIF"
2364,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","lutzi","lutzi","subspecies",0,"Rhopalopsyllus lutzi lutzi","Lewis, CoL, NMNH, GBIF"
3146,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","plaumanni",NA,"species",2214,"Rhopalopsyllus plaumanni","Lewis"
2365,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","saevus",NA,"species",0,"Rhopalopsyllus saevus","Lewis, CoL, NMNH, FMNH, GBIF"
2976,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","sigmodoni",NA,"species",2207,"Rhopalopsyllus sigmodoni","Lewis, NMNH, FMNH, GBIF"
3225,"Siphonaptera","Rhopalopsyllidae","Rhopalopsyllus","truncatus",NA,"species",2192,"Rhopalopsyllus truncatus","Lewis"
6081,"Siphonaptera",NA,"Rhynchoprion","lagrangei",NA,"species",2582,"Rhynchoprion lagrangei","CoL"
6086,"Siphonaptera",NA,"Rhynchoprion","reptans",NA,"species",2587,"Rhynchoprion reptans","CoL"
9359,"Siphonaptera","Tungidae","Rhynchopsyllus","lilloi",NA,"species",1136,"Rhynchopsyllus lilloi","GBIF"
3193,"Siphonaptera","Tungidae","Rhynchopsyllus","megastigmata",NA,"species",1136,"Rhynchopsyllus megastigmata","Lewis, NMNH, GBIF"
5884,"Siphonaptera","Tungidae","Rhynchopsyllus","pulex",NA,"species",1136,"Rhynchopsyllus pulex","CoL, NMNH, FMNH, GBIF"
2367,"Siphonaptera","Ceratophyllidae","Rosickyiana","lunata",NA,"species",0,"Rosickyiana lunata","Lewis"
2368,"Siphonaptera","Ceratophyllidae","Rostropsylla","daca",NA,"species",0,"Rostropsylla daca","Lewis, CoL, NMNH, GBIF"
5883,"Siphonaptera",NA,"Rothschildella","coxi",NA,"species",2365,"Rothschildella coxi","CoL"
2369,"Siphonaptera","Ctenophthalmidae","Rothschildiana","kopsteini",NA,"species",0,"Rothschildiana kopsteini","Lewis, CoL, NMNH, GBIF"
3787,"Siphonaptera","Hystrichopsyllidae","Rothschildiana","smith",NA,"species",0,"Rothschildiana smith","GBIF"
2370,"Siphonaptera","Ctenophthalmidae","Rothschildiana","smiti",NA,"species",0,"Rothschildiana smiti","Lewis, CoL, GBIF"
2371,"Siphonaptera","Ischnopsyllidae","Rothschildopsylla","noctilionis",NA,"species",0,"Rothschildopsylla noctilionis","Lewis, CoL, GBIF"
2372,"Siphonaptera","Ceratophyllidae","Rowleyella","arborea",NA,"species",0,"Rowleyella arborea","Lewis, CoL, GBIF"
2373,"Siphonaptera","Ceratophyllidae","Rowleyella","gongshanensis",NA,"species",0,"Rowleyella gongshanensis","Lewis, CoL, GBIF"
2374,"Siphonaptera","Ceratophyllidae","Rowleyella","nujiangensis",NA,"species",0,"Rowleyella nujiangensis","Lewis, CoL, GBIF"
3227,"Siphonaptera",NA,"Saphiopsylla","artius",NA,"species",567,"Saphiopsylla artius","CoL"
3228,"Siphonaptera",NA,"Saphiopsylla","felix",NA,"species",567,"Saphiopsylla felix","CoL"
2799,"Siphonaptera","Hystrichopsyllidae","Saphiopsylla","nupera","palina","subspecies",214,"Saphiopsylla nupera palina","Lewis"
2855,"Siphonaptera","Pulicidae","Sarcopsylla","gallinacea","erinacea","subspecies",930,"Sarcopsylla gallinacea erinacea","Lewis"
2856,"Siphonaptera","Pulicidae","Sarcopsylla","gallinacea","italica","subspecies",935,"Sarcopsylla gallinacea italica","Lewis"
3188,"Siphonaptera","Pulicidae","Sarcopsylla","rhynchopsylla",NA,"species",935,"Sarcopsylla rhynchopsylla","Lewis"
3806,"Siphonaptera","Saurophthiridae","Saurophthirus","exquisitus",NA,"species",0,"Saurophthirus exquisitus","GBIF"
3807,"Siphonaptera","Saurophthiridae","Saurophthirus","longipes",NA,"species",0,"Saurophthirus longipes","GBIF"
2375,"Siphonaptera","Rhopalopsyllidae","Scolopsyllus","colombianus",NA,"species",0,"Scolopsyllus colombianus","Lewis, CoL, GBIF"
2376,"Siphonaptera","Ischnopsyllidae","Serendipsylla","marshalli",NA,"species",0,"Serendipsylla marshalli","Lewis, CoL, GBIF"
3233,"Siphonaptera","Leptopsyllidae","Sigmactenus","alticola",NA,"species",0,"Sigmactenus alticola","CoL, GBIF"
2377,"Siphonaptera","Leptopsyllidae","Sigmactenus","alticola","alticola","subspecies",0,"Sigmactenus alticola alticola","Lewis, NMNH, GBIF"
2378,"Siphonaptera","Leptopsyllidae","Sigmactenus","alticola","crassinavis","subspecies",0,"Sigmactenus alticola crassinavis","Lewis, CoL, NMNH, GBIF"
2379,"Siphonaptera","Leptopsyllidae","Sigmactenus","alticola","pilosus","subspecies",0,"Sigmactenus alticola pilosus","Lewis, CoL, NMNH, GBIF"
2380,"Siphonaptera","Leptopsyllidae","Sigmactenus","cavifrons",NA,"species",0,"Sigmactenus cavifrons","Lewis, CoL, NMNH, GBIF"
2381,"Siphonaptera","Leptopsyllidae","Sigmactenus","celebensis",NA,"species",0,"Sigmactenus celebensis","Lewis, CoL, GBIF"
2382,"Siphonaptera","Leptopsyllidae","Sigmactenus","sulawesiensis",NA,"species",0,"Sigmactenus sulawesiensis","Lewis, CoL, NMNH, GBIF"
2383,"Siphonaptera","Leptopsyllidae","Sigmactenus","timorensis",NA,"species",0,"Sigmactenus timorensis","Lewis, CoL, NMNH, GBIF"
2384,"Siphonaptera","Leptopsyllidae","Sigmactenus","toxopeusi",NA,"species",0,"Sigmactenus toxopeusi","Lewis, CoL, NMNH, GBIF"
2385,"Siphonaptera","Leptopsyllidae","Sigmactenus","werneri",NA,"species",0,"Sigmactenus werneri","Lewis, CoL, NMNH, GBIF"
2386,"Siphonaptera","Stivaliidae","Smitella","thambetosa",NA,"species",0,"Smitella thambetosa","Lewis, CoL, GBIF"
2387,"Siphonaptera","Ceratophyllidae","Smitipsylla","maseri",NA,"species",0,"Smitipsylla maseri","Lewis, CoL, NMNH, GBIF"
2388,"Siphonaptera","Ceratophyllidae","Smitipsylla","prodigiosa",NA,"species",0,"Smitipsylla prodigiosa","Lewis, CoL, GBIF"
2389,"Siphonaptera","Ceratophyllidae","Smitipsylla","quadrata",NA,"species",0,"Smitipsylla quadrata","Lewis, CoL, GBIF"
3244,"Siphonaptera",NA,"Spalacopsylla","cruzi",NA,"species",325,"Spalacopsylla cruzi","CoL"
2390,"Siphonaptera","Stephanocircidae","Sphinctopsylla","ares",NA,"species",0,"Sphinctopsylla ares","Lewis, CoL, GBIF"
2391,"Siphonaptera","Stephanocircidae","Sphinctopsylla","diomedes",NA,"species",0,"Sphinctopsylla diomedes","Lewis, CoL, GBIF"
2392,"Siphonaptera","Stephanocircidae","Sphinctopsylla","inca",NA,"species",0,"Sphinctopsylla inca","Lewis, CoL, NMNH, GBIF"
2393,"Siphonaptera","Stephanocircidae","Sphinctopsylla","mars",NA,"species",0,"Sphinctopsylla mars","Lewis, CoL, GBIF"
2394,"Siphonaptera","Stephanocircidae","Sphinctopsylla","spillmanni",NA,"species",0,"Sphinctopsylla spillmanni","Lewis, CoL, GBIF"
2395,"Siphonaptera","Stephanocircidae","Sphinctopsylla","tolmera",NA,"species",0,"Sphinctopsylla tolmera","Lewis, CoL, NMNH, GBIF"
2396,"Siphonaptera","Ceratophyllidae","Spicata","bottaceps",NA,"species",0,"Spicata bottaceps","Lewis, CoL, GBIF"
2397,"Siphonaptera","Ceratophyllidae","Spicata","comis",NA,"species",0,"Spicata comis","Lewis, CoL, NMNH, FMNH"
3253,"Siphonaptera","Ceratophyllidae","Spicata","comis","comis","subspecies",0,"Spicata comis comis","CoL, NMNH, FMNH, GBIF"
3254,"Siphonaptera","Ceratophyllidae","Spicata","comis","scapoosei","subspecies",0,"Spicata comis scapoosei","CoL, GBIF"
3255,"Siphonaptera","Ceratophyllidae","Spicata","comis","tacomae","subspecies",0,"Spicata comis tacomae","CoL, GBIF"
3256,"Siphonaptera","Ceratophyllidae","Spicata","comis","walkeri","subspecies",0,"Spicata comis walkeri","CoL, NMNH, FMNH, GBIF"
3257,"Siphonaptera","Ceratophyllidae","Spicata","minidoka",NA,"species",0,"Spicata minidoka","CoL, GBIF"
2398,"Siphonaptera","Ceratophyllidae","Spicata","monticola",NA,"species",0,"Spicata monticola","Lewis, CoL, NMNH, FMNH, GBIF"
3259,"Siphonaptera","Ceratophyllidae","Spicata","moorei",NA,"species",0,"Spicata moorei","CoL"
3260,"Siphonaptera","Ceratophyllidae","Spicata","moorei","moorei","subspecies",0,"Spicata moorei moorei","CoL, GBIF"
3261,"Siphonaptera","Ceratophyllidae","Spicata","moorei","oregona","subspecies",0,"Spicata moorei oregona","CoL, GBIF"
2399,"Siphonaptera","Ceratophyllidae","Spicata","nuditenacula",NA,"species",0,"Spicata nuditenacula","Lewis, CoL, GBIF"
2400,"Siphonaptera","Ceratophyllidae","Spicata","pacifica",NA,"species",0,"Spicata pacifica","Lewis, CoL, GBIF"
2401,"Siphonaptera","Ceratophyllidae","Spicata","rara",NA,"species",0,"Spicata rara","Lewis, CoL, GBIF"
3265,"Siphonaptera","Pulicidae","Spilopsyllus","cuniculi",NA,"species",0,"Spilopsyllus cuniculi","CoL, NMNH, GBIF"
3266,"Siphonaptera","Pulicidae","Spilopsyllus","goniocephalus",NA,"species",3265,"Spilopsyllus goniocephalus","CoL, GBIF"
2402,"Siphonaptera","Pulicidae","Spilopsyllus","inaequalis","inaequalis","subspecies",0,"Spilopsyllus inaequalis inaequalis","Lewis"
2403,"Siphonaptera","Pulicidae","Spilopsyllus","inaequalis","interrupta","subspecies",0,"Spilopsyllus inaequalis interrupta","Lewis"
9407,"Siphonaptera","Pulicidae","Spilopsyllus","leporis",NA,"species",3265,"Spilopsyllus leporis","GBIF"
2404,"Siphonaptera","Pulicidae","Spilopsyllus","simplex",NA,"species",0,"Spilopsyllus simplex","Lewis"
2405,"Siphonaptera","Pulicidae","Spilopsyllus","spillmanni",NA,"species",0,"Spilopsyllus spillmanni","Lewis"
2406,"Siphonaptera","Pulicidae","Spilopsyllus","tepolita",NA,"species",0,"Spilopsyllus tepolita","Lewis"
2407,"Siphonaptera","Pulicidae","Spilosyllus","cuniculi",NA,"species",0,"Spilosyllus cuniculi","Lewis"
2408,"Siphonaptera","Ceratophyllidae","Spuropsylla","monoseta",NA,"species",0,"Spuropsylla monoseta","Lewis, CoL, GBIF"
2409,"Siphonaptera","Ctenophthalmidae","Stenischia","angustifrontalis",NA,"species",0,"Stenischia angustifrontalis","Lewis, CoL, GBIF"
3005,"Siphonaptera","Ctenophthalmidae","Stenischia","asanumai",NA,"species",2412,"Stenischia asanumai","Lewis, CoL, GBIF"
2410,"Siphonaptera","Ctenophthalmidae","Stenischia","brevis",NA,"species",0,"Stenischia brevis","Lewis, CoL, GBIF"
2411,"Siphonaptera","Ctenophthalmidae","Stenischia","chini",NA,"species",0,"Stenischia chini","Lewis, CoL, GBIF"
2412,"Siphonaptera","Ctenophthalmidae","Stenischia","fujisania",NA,"species",0,"Stenischia fujisania","Lewis, CoL, GBIF"
2413,"Siphonaptera","Ctenophthalmidae","Stenischia","humilis",NA,"species",0,"Stenischia humilis","Lewis, CoL, GBIF"
2414,"Siphonaptera","Ctenophthalmidae","Stenischia","lewisi",NA,"species",0,"Stenischia lewisi","Lewis, CoL, GBIF"
2415,"Siphonaptera","Ctenophthalmidae","Stenischia","liae",NA,"species",0,"Stenischia liae","Lewis, CoL, GBIF"
2416,"Siphonaptera","Ctenophthalmidae","Stenischia","liui",NA,"species",0,"Stenischia liui","Lewis, CoL, GBIF"
2417,"Siphonaptera","Ctenophthalmidae","Stenischia","mirabilis",NA,"species",0,"Stenischia mirabilis","Lewis, CoL, GBIF"
2418,"Siphonaptera","Ctenophthalmidae","Stenischia","montanis",NA,"species",0,"Stenischia montanis","Lewis, CoL, GBIF"
2419,"Siphonaptera","Ctenophthalmidae","Stenischia","pagiana",NA,"species",0,"Stenischia pagiana","Lewis, CoL, GBIF"
2420,"Siphonaptera","Ctenophthalmidae","Stenischia","rhadinopsylloides",NA,"species",0,"Stenischia rhadinopsylloides","Lewis, CoL, GBIF"
2421,"Siphonaptera","Ctenophthalmidae","Stenischia","rupestris",NA,"species",0,"Stenischia rupestris","Lewis, CoL, GBIF"
2422,"Siphonaptera","Ctenophthalmidae","Stenischia","wui",NA,"species",0,"Stenischia wui","Lewis, CoL, GBIF"
2423,"Siphonaptera","Ctenophthalmidae","Stenischia","xiei",NA,"species",0,"Stenischia xiei","Lewis, CoL, GBIF"
2424,"Siphonaptera","Ctenophthalmidae","Stenistomera","alpina",NA,"species",0,"Stenistomera alpina","Lewis, CoL, NMNH, FMNH, GBIF"
2425,"Siphonaptera","Ctenophthalmidae","Stenistomera","hubbardi",NA,"species",0,"Stenistomera hubbardi","Lewis, CoL, GBIF"
2426,"Siphonaptera","Ctenophthalmidae","Stenistomera","macrodactyla",NA,"species",0,"Stenistomera macrodactyla","Lewis, CoL, GBIF"
3889,"Siphonaptera","Hystrichopsyllidae","Stenistomera","marodactyla",NA,"species",0,"Stenistomera marodactyla","GBIF"
9428,"Siphonaptera","Hystrichopsyllidae","Stenistomera","mohavensis",NA,"species",2424,"Stenistomera mohavensis","GBIF"
2428,"Siphonaptera","Ctenophthalmidae","Stenoponia","americana",NA,"species",0,"Stenoponia americana","Lewis, CoL, NMNH, FMNH, GBIF"
2429,"Siphonaptera","Ctenophthalmidae","Stenoponia","coelestis",NA,"species",0,"Stenoponia coelestis","Lewis, CoL, GBIF"
2430,"Siphonaptera","Ctenophthalmidae","Stenoponia","conspecta",NA,"species",0,"Stenoponia conspecta","Lewis, CoL, GBIF"
2431,"Siphonaptera","Ctenophthalmidae","Stenoponia","dabashawensis",NA,"species",0,"Stenoponia dabashawensis","Lewis"
2432,"Siphonaptera","Ctenophthalmidae","Stenoponia","formozovi",NA,"species",0,"Stenoponia formozovi","Lewis, CoL, GBIF"
2433,"Siphonaptera","Ctenophthalmidae","Stenoponia","guatemalensis",NA,"species",0,"Stenoponia guatemalensis","Lewis"
2434,"Siphonaptera","Ctenophthalmidae","Stenoponia","himalayana",NA,"species",0,"Stenoponia himalayana","Lewis, CoL, GBIF"
2435,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","acmaea","subspecies",0,"Stenoponia insperata acmaea","Lewis"
2436,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","gaudi","subspecies",0,"Stenoponia insperata gaudi","Lewis"
2437,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","insperata","subspecies",0,"Stenoponia insperata insperata","Lewis"
2438,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","megaera","subspecies",0,"Stenoponia insperata megaera","Lewis"
2439,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","tenax","subspecies",0,"Stenoponia insperata tenax","Lewis"
2440,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","thinophila","subspecies",0,"Stenoponia insperata thinophila","Lewis"
2441,"Siphonaptera","Ctenophthalmidae","Stenoponia","insperata","tingitana","subspecies",0,"Stenoponia insperata tingitana","Lewis"
2442,"Siphonaptera","Ctenophthalmidae","Stenoponia","ivanovi",NA,"species",0,"Stenoponia ivanovi","Lewis, CoL, GBIF"
2443,"Siphonaptera","Ctenophthalmidae","Stenoponia","meridiana",NA,"species",0,"Stenoponia meridiana","Lewis, CoL, GBIF"
2444,"Siphonaptera","Ctenophthalmidae","Stenoponia","montana",NA,"species",0,"Stenoponia montana","Lewis, CoL, GBIF"
2445,"Siphonaptera","Ctenophthalmidae","Stenoponia","polyspina",NA,"species",0,"Stenoponia polyspina","Lewis, CoL, GBIF"
2446,"Siphonaptera","Ctenophthalmidae","Stenoponia","ponera",NA,"species",0,"Stenoponia ponera","Lewis, CoL, NMNH, GBIF"
2447,"Siphonaptera","Ctenophthalmidae","Stenoponia","shanghaiensis",NA,"species",0,"Stenoponia shanghaiensis","Lewis, CoL, GBIF"
2448,"Siphonaptera","Ctenophthalmidae","Stenoponia","sidimi",NA,"species",0,"Stenoponia sidimi","Lewis, CoL, NMNH, GBIF"
2449,"Siphonaptera","Ctenophthalmidae","Stenoponia","singularis",NA,"species",0,"Stenoponia singularis","Lewis, CoL, NMNH, GBIF"
3008,"Siphonaptera","Ctenophthalmidae","Stenoponia","solitaria",NA,"species",2430,"Stenoponia solitaria","Lewis, CoL, GBIF"
2450,"Siphonaptera","Ctenophthalmidae","Stenoponia","suknevi",NA,"species",0,"Stenoponia suknevi","Lewis, CoL, GBIF"
2451,"Siphonaptera","Ctenophthalmidae","Stenoponia","tokudai",NA,"species",0,"Stenoponia tokudai","Lewis, CoL, GBIF"
2452,"Siphonaptera","Ctenophthalmidae","Stenoponia","tripectinata",NA,"species",0,"Stenoponia tripectinata","Lewis, CoL, NMNH, GBIF"
3304,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","acmaea","subspecies",0,"Stenoponia tripectinata acmaea","CoL, NMNH, GBIF"
3305,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","barcana","subspecies",0,"Stenoponia tripectinata barcana","CoL, NMNH, GBIF"
3306,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","blanda","subspecies",0,"Stenoponia tripectinata blanda","CoL, NMNH, GBIF"
3307,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","gaudi","subspecies",0,"Stenoponia tripectinata gaudi","CoL, GBIF"
3308,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","insperata","subspecies",0,"Stenoponia tripectinata insperata","CoL, NMNH, GBIF"
3309,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","irakana","subspecies",0,"Stenoponia tripectinata irakana","CoL, GBIF"
3310,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","medialis","subspecies",0,"Stenoponia tripectinata medialis","CoL, GBIF"
3311,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","megaera","subspecies",0,"Stenoponia tripectinata megaera","CoL, NMNH, GBIF"
3312,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","separata","subspecies",0,"Stenoponia tripectinata separata","CoL, GBIF"
3009,"Siphonaptera","Ctenophthalmidae","Stenoponia","tripectinata","spinellosa","subspecies",2452,"Stenoponia tripectinata spinellosa","Lewis, CoL, GBIF"
3314,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","tenax","subspecies",0,"Stenoponia tripectinata tenax","CoL, GBIF"
3315,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","thinophila","subspecies",0,"Stenoponia tripectinata thinophila","CoL, NMNH, GBIF"
3316,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","tingitana","subspecies",0,"Stenoponia tripectinata tingitana","CoL, GBIF"
3317,"Siphonaptera","Hystrichopsyllidae","Stenoponia","tripectinata","tripectinata","subspecies",0,"Stenoponia tripectinata tripectinata","CoL, NMNH, GBIF"
2453,"Siphonaptera","Ctenophthalmidae","Stenoponia","vlasovi",NA,"species",0,"Stenoponia vlasovi","Lewis, CoL, GBIF"
3007,"Siphonaptera","Ctenophthalmidae","Stenoponia","wetmorei",NA,"species",2428,"Stenoponia wetmorei","Lewis, CoL, GBIF"
3042,"Siphonaptera","Ctenophthalmidae","Stenopsylla","cruzi",NA,"species",38,"Stenopsylla cruzi","Lewis"
220,"Siphonaptera","Stephanocircidae","Stephanocircus","concinnis",NA,"species",0,"Stephanocircus concinnis","NMNH"
2454,"Siphonaptera","Stephanocircidae","Stephanocircus","concinnus",NA,"species",0,"Stephanocircus concinnus","Lewis, CoL, GBIF"
2455,"Siphonaptera","Stephanocircidae","Stephanocircus","dasyuri",NA,"species",0,"Stephanocircus dasyuri","Lewis, CoL, NMNH, GBIF"
2456,"Siphonaptera","Stephanocircidae","Stephanocircus","domrowi",NA,"species",0,"Stephanocircus domrowi","Lewis, CoL, NMNH, GBIF"
3325,"Siphonaptera","Stephanocircidae","Stephanocircus","greeni",NA,"species",0,"Stephanocircus greeni","CoL, GBIF"
2457,"Siphonaptera","Stephanocircidae","Stephanocircus","greeni","greeni","subspecies",0,"Stephanocircus greeni greeni","Lewis, CoL, GBIF"
2458,"Siphonaptera","Stephanocircidae","Stephanocircus","greeni","tasmanica","subspecies",0,"Stephanocircus greeni tasmanica","Lewis, CoL, GBIF"
2459,"Siphonaptera","Stephanocircidae","Stephanocircus","harrisoni",NA,"species",0,"Stephanocircus harrisoni","Lewis, CoL, NMNH, GBIF"
2460,"Siphonaptera","Stephanocircidae","Stephanocircus","pectinipes",NA,"species",0,"Stephanocircus pectinipes","Lewis, CoL, NMNH, GBIF"
2461,"Siphonaptera","Stephanocircidae","Stephanocircus","simsoni",NA,"species",0,"Stephanocircus simsoni","Lewis, CoL, NMNH, GBIF"
2462,"Siphonaptera","Macropsyllidae","Stephanopsylla","thomasi",NA,"species",0,"Stephanopsylla thomasi","Lewis, CoL, GBIF"
9477,"Siphonaptera","Ischnopsyllidae","Sternopsylla","carlsbadensis",NA,"species",2465,"Sternopsylla carlsbadensis","GBIF"
3041,"Siphonaptera","Ctenophthalmidae","Sternopsylla","cunhai",NA,"species",30,"Sternopsylla cunhai","Lewis"
575,"Siphonaptera","Ischnopsyllidae","Sternopsylla","distinca","texana","subspecies",0,"Sternopsylla distinca texana","NMNH, FMNH"
5970,"Siphonaptera","Ischnopsyllidae","Sternopsylla","distincta",NA,"species",2465,"Sternopsylla distincta","CoL, GBIF"
2463,"Siphonaptera","Ischnopsyllidae","Sternopsylla","distincta","distincta","subspecies",0,"Sternopsylla distincta distincta","Lewis, CoL, GBIF"
