"order","family","genus","species","subspecies","author","taxonlevel","canonical","source","merge_tag","id","accid"
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","cophurus","hemingwayi","Hubbard, 1963","subspecies","Ctenophthalmus cophurus hemingwayi","NMNH","orig",7363,2188
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","cophurus","schmiederi","Hubbard, 1966","subspecies","Ctenophthalmus cophurus schmiederi","NMNH","orig",7364,2190
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","evidens","wilkesi","Hubbard, 1963","subspecies","Ctenophthalmus evidens wilkesi","NMNH","orig",7365,2208
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","gilliesi",NA,"Hubbard, 1963","species","Ctenophthalmus gilliesi","NMNH","orig",7366,434
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","leptodactylus",NA,"Hubbard, 1963","species","Ctenophthalmus leptodactylus","NMNH","orig",7367,449
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","verutus",NA,"Smit, 1960","species","Ctenophthalmus verutus","NMNH","orig",7368,504
"Siphonaptera","Hystrichopsyllidae","Listropsylla","basilewskyi",NA,"Smit, 1960","species","Listropsylla basilewskyi","NMNH","orig",7369,6384
"Siphonaptera","Pulicidae","Parapulex","echinatus",NA,"Smit, 1956","species","Parapulex echinatus","NMNH","orig",7370,1450
"Siphonaptera","Pulicidae","Synosternus","somalicus",NA,"Jordan & Rothschild, 1908","species","Synosternus somalicus","NMNH","orig",7371,1794
"Siphonaptera","Pulicidae","Xenopsylla","debilis",NA,"Jordan, 1925","species","Xenopsylla debilis","NMNH","orig",7372,1911
"Siphonaptera","Pulicidae","Xenopsylla","difficilis",NA,"Jordan, 1925","species","Xenopsylla difficilis","NMNH","orig",7373,1913
"Siphonaptera","Pulicidae","Xenopsylla","morgandaviesi",NA,"Hubbard, 1963","species","Xenopsylla morgandaviesi","NMNH","orig",7374,1932
"Siphonaptera","Pulicidae","Xenopsylla","raybouldi",NA,"Hubbard, 1963","species","Xenopsylla raybouldi","NMNH","orig",7375,1950
"Siphonaptera","Pulicidae","Xenopsylla","sarodes","manyarensis","Hubbard, 1963","subspecies","Xenopsylla sarodes manyarensis","NMNH","orig",7376,2686
"Siphonaptera","Pulicidae","Xenopsylla","sarodes","serengetiensis","Hubbard, 1963","subspecies","Xenopsylla sarodes serengetiensis","NMNH","orig",7377,2688
"Siphonaptera","Pygiopsyllidae","Medwayella","thurmani",NA,"Traub, 1972","species","Medwayella thurmani","NMNH","orig",7378,982
"Siphonaptera","Stivaliidae","Stivalius","aporus","rectodigitus","Kueichen & Dwenching, 1958","subspecies","Stivalius aporus rectodigitus","NMNH","orig",7379,2648
"Siphonaptera","Rhopalopsyllidae","Polygenis","occidentalis","steganus","Jordan & Rothschild, 1923","subspecies","Polygenis occidentalis steganus","NMNH","orig",7380,2596
"Siphonaptera","Leptopsyllidae","Mesopsylla","apscheronica",NA,"Wagner & Argyropulo, 1934","species","Mesopsylla apscheronica","NMNH","orig",7381,1031
"Siphonaptera","Leptopsyllidae","Ophthalmopsylla","volgensis","arnoldi","Wagner & Argyropulo, 1934","subspecies","Ophthalmopsylla volgensis arnoldi","NMNH","orig",7382,2524
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","proximus",NA,"Wagner, 1903","species","Ctenophthalmus proximus","NMNH","orig",7383,480
"Siphonaptera","Pulicidae","Xenopsylla","gerbilli",NA,"","species","Xenopsylla gerbilli","NMNH","orig",7384,6610
"Siphonaptera","Ceratophyllidae","Dactylopsylla","neomexicana",NA,"Prince, 1945","species","Dactylopsylla neomexicana","NMNH","orig",7385,517
"Siphonaptera","Ceratophyllidae","Orchopeas","sexdentatus","intermedius","Hubbard, 1943","subspecies","Orchopeas sexdentatus intermedius","NMNH","orig",7386,6471
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","chapini",NA,"Jordan, 1929","species","Nycteridopsylla chapini","NMNH","orig",7387,1196
"Siphonaptera","Leptopsyllidae","Odontopsyllus","dentatus",NA,"","species","Odontopsyllus dentatus","NMNH","orig",7388,1219
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","hesperomys",NA,"","species","Peromyscopsylla hesperomys","NMNH","orig",7389,6638
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","scotti",NA,"Fox, 1939","species","Peromyscopsylla scotti","NMNH","orig",7390,1475
"Siphonaptera","Hystrichopsyllidae","Meringis","hubbardi",NA,"Kohls, 1938","species","Meringis hubbardi","NMNH","orig",7391,1023
"Siphonaptera","Hystrichopsyllidae","Meringis","jamesoni",NA,"Hubbard, 1943","species","Meringis jamesoni","NMNH","orig",7392,1024
"Siphonaptera","Hystrichopsyllidae","Meringis","parkeri",NA,"","species","Meringis parkeri","NMNH","orig",7393,1026
"Siphonaptera","Hystrichopsyllidae","Meringis","rectus",NA,"Morlan, 1953","species","Meringis rectus","NMNH","orig",7394,1027
"Siphonaptera","Ceratophyllidae","Ceratophyllus","celsus",NA,"Jordan, 1926","species","Ceratophyllus celsus","NMNH","orig",7395,215
"Siphonaptera","Ceratophyllidae","Dactylopsylla","pentachaeta",NA,"Prince & Stark, 1951","species","Dactylopsylla pentachaeta","NMNH","orig",7396,518
"Siphonaptera","Ceratophyllidae","Megabothris","clantoni",NA,"Hubbard, 1949","species","Megabothris clantoni","NMNH","orig",7397,990
"Siphonaptera","Ceratophyllidae","Opisodasys","enoplus",NA,"Rothschild, 1909","species","Opisodasys enoplus","NMNH","orig",7398,1230
"Siphonaptera","Ceratophyllidae","Thrassis","petiolatus",NA,"","species","Thrassis petiolatus","NMNH","orig",7399,1821
"Siphonaptera","Leptopsyllidae","Amphipsylla","marikovskii","ewingi","","subspecies","Amphipsylla marikovskii ewingi","NMNH","orig",7400,2024
"Siphonaptera","Leptopsyllidae","Dolichopsyllus","stylosus",NA,"","species","Dolichopsyllus stylosus","NMNH","orig",7401,573
"Siphonaptera","Hystrichopsyllidae","Nearctopsylla","jordani",NA,"Hubbard, 1949","species","Nearctopsylla jordani","NMNH","orig",7402,1091
"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","falsicalifornicus",NA,"Fox, 1929","species","Anomiopsyllus falsicalifornicus","NMNH","orig",7403,6158
"Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","pseudagyrtes",NA,"Baker, 1904","species","Ctenophthalmus pseudagyrtes","NMNH","orig",7404,481
"Siphonaptera","Hystrichopsyllidae","Jordanopsylla","becki",NA,"Hastriter, 2000","species","Jordanopsylla becki","NMNH","orig",7405,836
"Siphonaptera","Hystrichopsyllidae","Megarthroglossus","smiti",NA,"Mendez, 1954","species","Megarthroglossus smiti","NMNH","orig",7406,1008
"Siphonaptera","Hystrichopsyllidae","Megarthroglossus","wilsoni",NA,"Mendez & Haas, 1973","species","Megarthroglossus wilsoni","NMNH","orig",7407,1011
"Siphonaptera","Hystrichopsyllidae","Meringis","cummingi",NA,"","species","Meringis cummingi","NMNH","orig",7408,1018
"Siphonaptera","Rhopalopsyllidae","Polygenis","floridanus",NA,"Johnson & Layne, 1961","species","Polygenis floridanus","NMNH","orig",7409,1552
"Siphonaptera","Hystrichopsyllidae","Meringis","shannoni",NA,"","species","Meringis shannoni","NMNH","orig",7410,1028
"Siphonaptera","Hystrichopsyllidae","Meringis","vitabilis",NA,"Eads, 1960","species","Meringis vitabilis","NMNH","orig",7411,1029
"Siphonaptera","Hystrichopsyllidae","Nearctopsylla","princei",NA,"Holland & Jameson, 1950","species","Nearctopsylla princei","NMNH","orig",7412,1096
"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","walkeri",NA,"Barnes, 1965","species","Anomiopsyllus walkeri","NMNH","orig",7413,105
"Siphonaptera","Hystrichopsyllidae","Catallagia","borealis",NA,"Ewing, 1929","species","Catallagia borealis","NMNH","orig",7414,190
"Siphonaptera","Hystrichopsyllidae","Catallagia","duffneri",NA,"Lewis & Haas, 2001","species","Catallagia duffneri","NMNH","orig",7415,196
"Siphonaptera","Hystrichopsyllidae","Catallagia","mathesoni",NA,"Jameson, 1950","species","Catallagia mathesoni","NMNH","orig",7416,201
"Siphonaptera","Hystrichopsyllidae","Conorhinopsylla","nidicola",NA,"Jellison, 1945","species","Conorhinopsylla nidicola","NMNH","orig",7417,323
"Siphonaptera","Hystrichopsyllidae","Corypsylla","ornata",NA,"Fox, 1908","species","Corypsylla ornata","NMNH","orig",7418,351
"Siphonaptera","Hystrichopsyllidae","Jordanopsylla","allredi",NA,"Traub & Tipton, 1951","species","Jordanopsylla allredi","NMNH","orig",7419,835
"Siphonaptera","Hystrichopsyllidae","Megarthroglossus","cavernicolus",NA,"Mendez & Haas, 1972","species","Megarthroglossus cavernicolus","NMNH","orig",7420,1002
"Siphonaptera","Hystrichopsyllidae","Megarthroglossus","weaveri",NA,"Eads & Campos, 1977","species","Megarthroglossus weaveri","NMNH","orig",7421,1010
"Siphonaptera","Hystrichopsyllidae","Meringis","agilis",NA,"Eads, 1960","species","Meringis agilis","NMNH","orig",7422,1013
"Siphonaptera","Hystrichopsyllidae","Meringis","disparalis",NA,"Eads, 1979","species","Meringis disparalis","NMNH","orig",7423,1021
"Siphonaptera","Vermipsyllidae","Chaetopsylla","floridensis",NA,"","species","Chaetopsylla floridensis","NMNH","orig",7424,263
"Siphonaptera","Ceratophyllidae","Ceratophyllus","affinis","neglectus","Smit, 1958","subspecies","Ceratophyllus affinis neglectus","NMNH","orig",7425,6184
"Siphonaptera","Ceratophyllidae","Dactylopsylla","bluei",NA,"","species","Dactylopsylla bluei","NMNH","orig",7426,514
"Siphonaptera","Ceratophyllidae","Dactylopsylla","percernis",NA,"Eads & Menzies, 1949","species","Dactylopsylla percernis","NMNH","orig",7427,519
"Siphonaptera","Ceratophyllidae","Foxella","ignota","apachina","","subspecies","Foxella ignota apachina","NMNH","orig",7428,6333
"Siphonaptera","Ceratophyllidae","Thrassis","francisi",NA,"","species","Thrassis francisi","NMNH","orig",7429,1819
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","intermedia",NA,"Lewis & Wilson, 1982","species","Nycteridopsylla intermedia","NMNH","orig",7430,1202
"Siphonaptera","Leptopsyllidae","Odontopsyllus","multispinosus",NA,"","species","Odontopsyllus multispinosus","NMNH","orig",7431,1220
"Siphonaptera","Leptopsyllidae","Peromyscopsylla","ebrighti",NA,"","species","Peromyscopsylla ebrighti","NMNH","orig",7432,1470
"Siphonaptera","Hystrichopsyllidae","Meringis","facilis",NA,"Eads, 1979","species","Meringis facilis","NMNH","orig",7433,1022
"Siphonaptera","Hystrichopsyllidae","Meringis","nidi",NA,"Williams & Hoff, 1951","species","Meringis nidi","NMNH","orig",7434,1025
"Siphonaptera","Hystrichopsyllidae","Paratyphloceras","oregonensis",NA,"Ewing, 1940","species","Paratyphloceras oregonensis","NMNH","orig",7435,1466
"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","heiseri",NA,"","species","Rhadinopsylla heiseri","NMNH","orig",7436,1631
"Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","orama",NA,"Smith, 1957","species","Rhadinopsylla orama","NMNH","orig",7437,1649
"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","montanus",NA,"Collins, 1935","species","Anomiopsyllus montanus","NMNH","orig",7438,98
"Siphonaptera","Hystrichopsyllidae","Anomiopsyllus","novomexicanensis",NA,"Williams & Hoff, 1951","species","Anomiopsyllus novomexicanensis","NMNH","orig",7439,100
"Siphonaptera","Hystrichopsyllidae","Carteretta","carteri",NA,"Fox, 1927","species","Carteretta carteri","NMNH","orig",7440,187
"Siphonaptera","Hystrichopsyllidae","Catallagia","wymani",NA,"","species","Catallagia wymani","NMNH","orig",7441,205
"Siphonaptera","Hystrichopsyllidae","Corypsylla","kohlsi",NA,"","species","Corypsylla kohlsi","NMNH","orig",7442,350
"Siphonaptera","Hystrichopsyllidae","Meringis","dipodomys",NA,"Kohls, 1938","species","Meringis dipodomys","NMNH","orig",7443,1020
"Siphonaptera","Hystrichopsyllidae","Stenoponia","americana",NA,"","species","Stenoponia americana","NMNH","orig",7444,1732
"Siphonaptera","Hystrichopsyllidae","Trichopsylloides","oregonensis",NA,"Ewing, 1938","species","Trichopsylloides oregonensis","NMNH","orig",7445,1851
"Siphonaptera","Pulicidae","Cediopsylla","inaequalis",NA,"","species","Cediopsylla inaequalis","NMNH","orig",7446,6177
"Siphonaptera","Pulicidae","Hectopsylla","suarezi",NA,"Fox, 1929","species","Hectopsylla suarezi","NMNH","orig",7447,749
"Siphonaptera","Ceratophyllidae","Ceratophyllus","rossittensis","swansoni","1974","subspecies","Ceratophyllus rossittensis swansoni","NMNH","orig",7448,6199
"Siphonaptera","Ceratophyllidae","Eumolpianus","wallowensis",NA,"Hubbard, 1950","species","Eumolpianus wallowensis","NMNH","orig",7449,669
"Siphonaptera","Ceratophyllidae","Foxella","ignota","albertensis","Jordan & Rothschild, 1915","subspecies","Foxella ignota albertensis","NMNH","orig",7450,6332
"Siphonaptera","Ceratophyllidae","Foxella","ignota","ignota","Baker, 1895","subspecies","Foxella ignota ignota","NMNH","orig",7451,6340
"Siphonaptera","Ceratophyllidae","Amaradix","bitterrootensis","vonfintelis","Prince, 1959","subspecies","Amaradix bitterrootensis vonfintelis","NMNH","orig",7452,6143
"Siphonaptera","Ceratophyllidae","Ceratophyllus","ciliatus","kincaidi","Hubbard, 1947","subspecies","Ceratophyllus ciliatus kincaidi","NMNH","orig",7453,57
"Siphonaptera","Ceratophyllidae","Ceratophyllus","lari",NA,"Holland, 1951","species","Ceratophyllus lari","NMNH","orig",7454,233
"Siphonaptera","Ceratophyllidae","Ceratophyllus","niger",NA,"Fox, 1908","species","Ceratophyllus niger","NMNH","orig",7455,237
"Siphonaptera","Ceratophyllidae","Dactylopsylla","bluei","psila","Prince & Stark, 1951","subspecies","Dactylopsylla bluei psila","NMNH","orig",7456,6289
"Siphonaptera","Ceratophyllidae","Eumolpianus","eumolpi",NA,"","species","Eumolpianus eumolpi","NMNH","orig",7457,664
"Siphonaptera","Ceratophyllidae","Eumolpianus","eutamiadis",NA,"Augustson, 1942","species","Eumolpianus eutamiadis","NMNH","orig",7458,665
"Siphonaptera","Ceratophyllidae","Eumolpianus","fornacis",NA,"Jordan, 1937","species","Eumolpianus fornacis","NMNH","orig",7459,666
"Siphonaptera","Ceratophyllidae","Eumolpianus","orarius",NA,"Johnson, 1961","species","Eumolpianus orarius","NMNH","orig",7460,667
"Siphonaptera","Ceratophyllidae","Foxella","ignota","coufferi","Augustson, 1942","subspecies","Foxella ignota coufferi","NMNH","orig",7461,6337
"Siphonaptera","Ceratophyllidae","Foxella","ignota","omissa","Prince, 1945","subspecies","Foxella ignota omissa","NMNH","orig",7462,6341
"Siphonaptera","Ceratophyllidae","Foxella","ignota","recula","Jordan & Rothschild, 1915","subspecies","Foxella ignota recula","NMNH","orig",7463,6342
"Siphonaptera","Ceratophyllidae","Foxella","ignota","utahensis","Wagner, 1936","subspecies","Foxella ignota utahensis","NMNH","orig",7464,6343
"Siphonaptera","Ceratophyllidae","Foxella","ignota",NA,"","species","Foxella ignota","NMNH","orig",7465,675
"Siphonaptera","Ceratophyllidae","Jellisonia","bullisi",NA,"Augustson, 1944","species","Jellisonia bullisi","NMNH","orig",7466,821
"Siphonaptera","Ceratophyllidae","Malaraeus","telchinus",NA,"Rothschild, 1905","species","Malaraeus telchinus","NMNH","orig",7467,966
"Siphonaptera","Ceratophyllidae","Megabothris","abantis",NA,"Rothschild, 1905","species","Megabothris abantis","NMNH","orig",7468,985
"Siphonaptera","Ceratophyllidae","Orchopeas","dieteri",NA,"Fox, 1929","species","Orchopeas dieteri","NMNH","orig",7469,1241
"Siphonaptera","Ceratophyllidae","Orchopeas","howardi","texensis","Eads, 1950","subspecies","Orchopeas howardi texensis","NMNH","orig",7470,6463
"Siphonaptera","Ceratophyllidae","Orchopeas","illinoiensis",NA,"Lewis, 1998","species","Orchopeas illinoiensis","NMNH","orig",7471,1244
"Siphonaptera","Ceratophyllidae","Orchopeas","latens",NA,"Jordan, 1925","species","Orchopeas latens","NMNH","orig",7472,1246
"Siphonaptera","Ceratophyllidae","Amalaraeus","dobbsi",NA,"Hubbard, 1940","species","Amalaraeus dobbsi","NMNH","orig",7473,51
"Siphonaptera","Ceratophyllidae","Orchopeas","howardi","howardi","Baker, 1895","subspecies","Orchopeas howardi howardi","NMNH","orig",7474,6462
"Siphonaptera","Ceratophyllidae","Orchopeas","neotomae",NA,"Augustson, 1943","species","Orchopeas neotomae","NMNH","orig",7475,1248
"Siphonaptera","Ceratophyllidae","Orchopeas","sexdentatus","nevadensis","Jordan, 1929","subspecies","Orchopeas sexdentatus nevadensis","NMNH","orig",7476,6472
"Siphonaptera","Ceratophyllidae","Orchopeas","sexdentatus","pennsylvanicus","Jordan, 1928","subspecies","Orchopeas sexdentatus pennsylvanicus","NMNH","orig",7477,6473
"Siphonaptera","Ceratophyllidae","Orchopeas","sexdentatus","sexdentatus","Baker, 1904","subspecies","Orchopeas sexdentatus sexdentatus","NMNH","orig",7478,6475
"Siphonaptera","Ceratophyllidae","Oropsylla","oregonensis",NA,"Good & Prince, 1939","species","Oropsylla oregonensis","NMNH","orig",7479,1263
"Siphonaptera","Ceratophyllidae","Oropsylla","washingtonensis",NA,"Good & Prince, 1939","species","Oropsylla washingtonensis","NMNH","orig",7480,1268
"Siphonaptera","Ceratophyllidae","Oropsylla","tuberculata","cynomuris","Jellison, 1939","subspecies","Oropsylla tuberculata cynomuris","NMNH","orig",7481,6481
"Siphonaptera","Ceratophyllidae","Oropsylla","alaskensis",NA,"Baker, 1904","species","Oropsylla alaskensis","NMNH","orig",7482,6476
"Siphonaptera","Ceratophyllidae","Spicata","comis","comis","Jordan, 1929","subspecies","Spicata comis comis","NMNH","orig",7483,6544
"Siphonaptera","Ceratophyllidae","Spicata","comis","walkeri","Hubbard, 1954","subspecies","Spicata comis walkeri","NMNH","orig",7484,6547
"Siphonaptera","Ceratophyllidae","Spicata","comis",NA,"","species","Spicata comis","NMNH","orig",7485,1704
"Siphonaptera","Ceratophyllidae","Spicata","monticola",NA,"Prince, 1945","species","Spicata monticola","NMNH","orig",7486,1705
"Siphonaptera","Ceratophyllidae","Thrassis","acamantis","utahensis","Wagner, 1936","subspecies","Thrassis acamantis utahensis","NMNH","orig",7487,6580
"Siphonaptera","Ceratophyllidae","Thrassis","pandorae","pandorae","Jellison, 1937","subspecies","Thrassis pandorae pandorae","NMNH","orig",7488,6597
"Siphonaptera","Ceratophyllidae","Thrassis","stanfordi",NA,"Wagner, 1936","species","Thrassis stanfordi","NMNH","orig",7489,1823
"Siphonaptera","Ischnopsyllidae","Myodopsylla","palposa",NA,"Rothschild, 1904","species","Myodopsylla palposa","NMNH","orig",7490,1076
"Siphonaptera","Ischnopsyllidae","Nycteridopsylla","vancouverensis",NA,"Wagner, 1936","species","Nycteridopsylla vancouverensis","NMNH","orig",7491,1211
"Siphonaptera","Leptopsyllidae","Geusibia","ashcrafti",NA,"Augustson, 1941","species","Geusibia ashcrafti","NMNH","orig",7492,712
"Siphonaptera","Ceratophyllidae","Amphalius","runatus","necopinus","Jordan, 1925","subspecies","Amphalius runatus necopinus","NMNH","orig",7493,2012
"Siphonaptera","Ceratophyllidae","Ceratophyllus","ciliatus","ciliatus","Baker, 1904","subspecies","Ceratophyllus ciliatus ciliatus","NMNH","orig",7494,6188
"Siphonaptera","Ceratophyllidae","Ceratophyllus","ciliatus","mononis","Jordan, 1929","subspecies","Ceratophyllus ciliatus mononis","NMNH","orig",7495,6189
"Siphonaptera","Ceratophyllidae","Ceratophyllus","adustus",NA,"Jordan, 1923","species","Ceratophyllus adustus","NMNH","orig",7496,207
"Siphonaptera","Ceratophyllidae","Dactylopsylla","bluei","bluei","Fox, 1909","subspecies","Dactylopsylla bluei bluei","NMNH","orig",7497,6288
"Siphonaptera","Ceratophyllidae","Eumolpianus","cyrturus",NA,"Jordan, 1929","species","Eumolpianus cyrturus","NMNH","orig",7498,663
"Siphonaptera","Ceratophyllidae","Foxella","ignota","franciscana","Rothschild, 1910","subspecies","Foxella ignota franciscana","NMNH","orig",7499,6338
"Siphonaptera","Ceratophyllidae","Opisodasys","nesiotus",NA,"Augustson, 1941","species","Opisodasys nesiotus","NMNH","orig",7500,1233
"Siphonaptera","Ceratophyllidae","Opisodasys","robustus",NA,"","species","Opisodasys robustus","NMNH","orig",7501,1236
"Siphonaptera","Ceratophyllidae","Orchopeas","sexdentatus","schisintus","Jordan, 1929","subspecies","Orchopeas sexdentatus schisintus","NMNH","orig",7502,6474
