"family","subfamily","genus","species","author","namePublishedInYear","synonym.s.","TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","higherClassification","kingdom","phylum","class","order","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinae","(Schrank)",1803,"Ceratophyllus aenas Dale, 1878; Ceratophyllus spini Dale, 1878; Ceratophyllus turdi Dale, 1878; Ceratophyllus pratensis Dale, 1878; Pulex avium Taschenberg, 1880; Ceratophyllus glaphyrus Dampf, 1908; Ceratophyllus gibsoni C. Fox, 1914;","Lewis",3298,"Lewis3298",NA,"Lewis61",NA,NA,NA,NA,NA,"Ceratophyllus turdi Dale, 1878","Ceratophyllus gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"turdi",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus turdi"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","tribulis","Jordan",1926,"Ceratophyllus gallinae kievensis Wagner, 1930; Ceratophyllus gallinae dilatus Dudolkina, 1946; Ceratophyllus passerius Li, 1952","Lewis",3301,"Lewis3301",NA,"Lewis84",NA,NA,NA,NA,NA,"Ceratophyllus passerius Li, 1952","Ceratophyllus tribulis Jordan, 1926",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"passerius",NA,"species",NA,"Li, 1952",NA,NA,"synonym",NA,NA,"Ceratophyllus passerius"
"Ceratophyllidae","Ceratophyllinae","Thrassis","arizonensis","(Baker)",1898,"Ceratophyllus proximus Baker, 1904; Ceratophyllus arizonensis littoris Jordan, 1929; Thrassis desertorum Stewart, 1937","Lewis",3302,"Lewis3302",NA,"Lewis93",NA,NA,NA,NA,NA,"Thrassis desertorum Stewart, 1937","Thrassis arizonensis (Baker, 1898)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"desertorum",NA,"species",NA,"Stewart, 1937",NA,NA,"synonym",NA,NA,"Thrassis desertorum"
"Ceratophyllidae","Ceratophyllinae","Monopsyllus","exilis","(Jordan)",1937,"Monopsyllus exilis kansensis Hubbard, 1943; Monopsyllus exilis opadus Jordan, 1938; Monopsyllus exilis triptus Jordan, 1938","Lewis",3307,"Lewis3307",NA,"Lewis254",NA,NA,NA,NA,NA,"Monopsyllus exilis triptus Jordan, 1938","Pleochaetis exilis (Jordan, 1937)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"exilis","triptus","subspecies",NA,"Jordan, 1938",NA,NA,"synonym",NA,NA,"Monopsyllus exilis triptus"
"Pulicidae","Pulicinae","Pulex","irritans","Linnaeus",1758,"Pulex irritans var. bahiensis Cunha, 1914; Pulex conepati Cunha, 1914; Pulex iritans fulvus Ioff, 1929; Pulex hominis Dugès, 1832; Pulex orientalis Kishida 1939; Pulex vulgaris DeGeer, 1778","Lewis",3313,"Lewis3313",NA,"Lewis341",NA,NA,NA,NA,NA,"Pulex iritans fulvus Ioff, 1929","Pulex irritans Linnaeus, 1758",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"iritans","fulvus","subspecies",NA,"Ioff, 1929",NA,NA,"synonym",NA,NA,"Pulex iritans fulvus"
"Leptopsyllidae","Leptopsyllinae","Ctenophthalmus","segnis","(Schönherr)",1811,"Pulex musculi Dugès, 1832; Pulex musculi Bouché, 1835 (junior homonym of Pulex musculi Dugès, 1832); Ctenophthalmus quadridentatus Kolenati, 1859; Ctenophthalmus bisbidentatus Kolenati, 1859;Typhlopsylla mexicana Baker, 1896;","Lewis",3315,"Lewis3315",NA,"Lewis346",NA,NA,NA,NA,NA,"Ctenophthalmus quadridentatus Kolenati, 1859","Leptopsylla segnis (Schönherr, 1811)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"quadridentatus",NA,"species",NA,"Kolenati, 1859",NA,NA,"synonym",NA,NA,"Ctenophthalmus quadridentatus"
"Ceratophyllidae","Ceratophyllinae","Thrassis","aridis","Prince",1944,"Thrassis aridis arcuatus Stark, 1957; Thrassis campestris Prince, 1944; Thrassis hoffmani Hubbard, 1949","Lewis",3319,"Lewis3319",NA,"Lewis394",NA,NA,NA,NA,NA,"Thrassis hoffmani Hubbard, 1949","Thrassis aridis Prince, 1944",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hoffmani",NA,"species",NA,"Hubbard, 1949",NA,NA,"synonym",NA,NA,"Thrassis hoffmani"
"Ceratophyllidae","Ceratophyllinae","Thrassis","acamantis","(Rothschild)",1905,"Thrassis howelli (Jordan, 1933); Thrassis acamantis Stark, 1970; Thrassis pristinus Stark, 1957; Thrassis utahensis Wagner, 1936","Lewis",3324,"Lewis3324",NA,"Lewis399",NA,NA,NA,NA,NA,"Thrassis pristinus Stark, 1957","Thrassis acamantis (Rothschild, 1905)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pristinus",NA,"species",NA,"Stark, 1957",NA,NA,"synonym",NA,NA,"Thrassis pristinus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3325,"Lewis3325",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus caudati Dale 1878","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"caudati",NA,"species",NA,"Dale 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus caudati"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","sciurorum sciurorum","(Schrank)",1803,"Monopsyllus sciurorum bolivari Gil Collado, 1948; Ceratophyllus sciurorum var. dryas Wagner, 1898; Ceratophyllus palumbi Dale, 1878; Ceratophyllus sciuri Kolenati, 1856","Lewis",3332,"Lewis3332",NA,"Lewis256",NA,NA,NA,NA,NA,"Ceratophyllus palumbi Dale, 1878","Monopsyllus sciurorum sciurorum (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"palumbi",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus palumbi"
"Ceratophyllidae","Ceratophyllinae","Oropsylla","alaskensis alaskensis","Baker",1904,"Oropsylla silantiewi asiatica Wagner, 1930; Oropsylla elana Jordan, 1929; Oropsylla stejnegeri Jordan, 1937","Lewis",3333,"Lewis3333",NA,"Lewis291",NA,NA,NA,NA,NA,"Oropsylla stejnegeri Jordan, 1937","Oropsylla alaskensis alaskensis Baker, 1904",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"stejnegeri",NA,"species",NA,"Jordan, 1937",NA,NA,"synonym",NA,NA,"Oropsylla stejnegeri"
"Pulicidae","Xenopsyllinae","Pulex","cheopis cheopis","(Rothschild)",1903,"Pulex murinus Tiraboschi, 1904; Xenopsylla pachyuromyidis Glinkiewicz, 1907; Pulex philippinensis Schultze & Herzog, 1904; Pulex tripolitanus Fulmek, 1909","Lewis",3335,"Lewis3335",NA,"Lewis345",NA,NA,NA,NA,NA,"Pulex philippinensis Schultze & Herzog, 1904","Xenopsylla cheopis cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"philippinensis",NA,"species",NA,"Schultze & Herzog, 1904",NA,NA,"synonym",NA,NA,"Pulex philippinensis"
"Hystrichopsyllidae","Hystrichopsyllinae","Pulex","talpae talpae","(Curtis)",1826,"Pulex terrestris Macquart, 1831; Hystrichopsylla narbeli Galli-Valerio, 1900; Pulex obtusiceps Ritsema, 1968","Lewis",3336,"Lewis3336",NA,"Lewis352",NA,NA,NA,NA,NA,"Pulex obtusiceps Ritsema, 1968","Hystrichopsylla talpae talpae (Curtis, 1826)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"obtusiceps",NA,"species",NA,"Ritsema, 1968",NA,NA,"synonym",NA,NA,"Pulex obtusiceps"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","mokrzeckyi","(Wagner)",1916,"Ceratophyllus acutus Baker, 1904; Diamanus hopkinsi Vargas, 1955; Oropsylla montana mandarina (Jordan & Rothschild, 1911); Ceratophyllus sucinus Jordan & Rothschild, 1921","Lewis",3343,"Lewis3343",NA,"Lewis57",NA,NA,NA,NA,NA,"Ceratophyllus sucinus Jordan & Rothschild, 1921","Nosopsyllus mokrzeckyi (Wagner, 1916)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sucinus",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,"synonym",NA,NA,"Ceratophyllus sucinus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinae","(Schrank)",1803,"Ceratophyllus aenas Dale, 1878; Ceratophyllus spini Dale, 1878; Ceratophyllus turdi Dale, 1878; Ceratophyllus pratensis Dale, 1878; Pulex avium Taschenberg, 1880; Ceratophyllus glaphyrus Dampf, 1908; Ceratophyllus gibsoni C. Fox, 1914;","Lewis",3344,"Lewis3344",NA,"Lewis61",NA,NA,NA,NA,NA,"Ceratophyllus pratensis Dale, 1878","Ceratophyllus gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pratensis",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus pratensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","hirundinis","(Curtis)",1826,"Pulex hirundinis Köhler, 1832 (junior homonym); Ceratophyllus hirundinis Chao, 1947 (junior homonym); Ceratophyllus hirundinis oiticus Peus, 1954; Ceratophyllus phaulius Rothschild, 1909; Ceratophyllus pinnatus Wagner, 1898; Ceratophyllus troglodytes Dampf, 1908","Lewis",3349,"Lewis3349",NA,"Lewis330",NA,NA,NA,NA,NA,"Ceratophyllus phaulius Rothschild, 1909","Ceratophyllus hirundinis (Curtis, 1826)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"phaulius",NA,"species",NA,"Rothschild, 1909",NA,NA,"synonym",NA,NA,"Ceratophyllus phaulius"
"Pulicidae","Pulicinae","Pulex","irritans","Linnaeus",1758,"Pulex irritans var. bahiensis Cunha, 1914; Pulex conepati Cunha, 1914; Pulex iritans fulvus Ioff, 1929; Pulex hominis Dugès, 1832; Pulex orientalis Kishida 1939; Pulex vulgaris DeGeer, 1778","Lewis",3350,"Lewis3350",NA,"Lewis341",NA,NA,NA,NA,NA,"Pulex hominis Dugès, 1832","Pulex irritans Linnaeus, 1758",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"hominis",NA,"species",NA,"Dugès, 1832",NA,NA,"synonym",NA,NA,"Pulex hominis"
"Ceratophyllidae","Ceratophyllinae","Thrassis","acamantis","(Rothschild)",1905,"Thrassis howelli (Jordan, 1933); Thrassis acamantis Stark, 1970; Thrassis pristinus Stark, 1957; Thrassis utahensis Wagner, 1936","Lewis",3354,"Lewis3354",NA,"Lewis399",NA,NA,NA,NA,NA,"Thrassis utahensis Wagner, 1936","Thrassis acamantis (Rothschild, 1905)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"utahensis",NA,"species",NA,"Wagner, 1936",NA,NA,"synonym",NA,NA,"Thrassis utahensis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3355,"Lewis3355",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus cinereae Dale, 1878","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"cinereae",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus cinereae"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","sciurorum sciurorum","(Schrank)",1803,"Monopsyllus sciurorum bolivari Gil Collado, 1948; Ceratophyllus sciurorum var. dryas Wagner, 1898; Ceratophyllus palumbi Dale, 1878; Ceratophyllus sciuri Kolenati, 1856","Lewis",3358,"Lewis3358",NA,"Lewis256",NA,NA,NA,NA,NA,"Ceratophyllus sciuri Kolenati, 1856","Monopsyllus sciurorum sciurorum (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"sciuri",NA,"species",NA,"Kolenati, 1856",NA,NA,"synonym",NA,NA,"Ceratophyllus sciuri"
"Pulicidae","Archaeopsyllinae","Ctenocephalus","felis felis","(Bouché)",1835,"Pulex cati Mégnin, 1880; Pulex concoloris Weyenbergh 1881; Ctenocephalus enneodus Kolenati, 1859; Ctenocephalus serraticeps var. murina Tiraboschi, 1904; Ctenocephalus musculi Sugimoto, 1933; Pulex nasuae Weyenbergh, 1881; Pulex obscurus Weyenbergh, 1881; Pulex rufus Gravenhorst, 1828; Pulex serraticeps Gervais, 1844","Lewis",3359,"Lewis3359",NA,"Lewis333",NA,NA,NA,NA,NA,"Ctenocephalus serraticeps var. murina Tiraboschi, 1904","Ctenocephalides felis felis (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"serraticeps","murina","subspecies",NA,"Tiraboschi, 1904",NA,NA,"synonym",NA,NA,"Ctenocephalus serraticeps murina"
"Pulicidae","Xenopsyllinae","Pulex","cheopis cheopis","(Rothschild)",1903,"Pulex murinus Tiraboschi, 1904; Xenopsylla pachyuromyidis Glinkiewicz, 1907; Pulex philippinensis Schultze & Herzog, 1904; Pulex tripolitanus Fulmek, 1909","Lewis",3360,"Lewis3360",NA,"Lewis345",NA,NA,NA,NA,NA,"Pulex tripolitanus Fulmek, 1909","Xenopsylla cheopis cheopis (Rothschild, 1903)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"tripolitanus",NA,"species",NA,"Fulmek, 1909",NA,NA,"synonym",NA,NA,"Pulex tripolitanus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","hirundinis","(Curtis)",1826,"Pulex hirundinis Köhler, 1832 (junior homonym); Ceratophyllus hirundinis Chao, 1947 (junior homonym); Ceratophyllus hirundinis oiticus Peus, 1954; Ceratophyllus phaulius Rothschild, 1909; Ceratophyllus pinnatus Wagner, 1898; Ceratophyllus troglodytes Dampf, 1908","Lewis",3366,"Lewis3366",NA,"Lewis330",NA,NA,NA,NA,NA,"Ceratophyllus pinnatus Wagner, 1898","Ceratophyllus hirundinis (Curtis, 1826)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pinnatus",NA,"species",NA,"Wagner, 1898",NA,NA,"synonym",NA,NA,"Ceratophyllus pinnatus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","fasciatus","(Bosc)",1800,"Pulex talpae Bouche, 1835 (junior homonym of Pulex fasciatus Bosc, 1800); Pulex furoris Dale, 1878; Ceratophyllus canadensis Baker, 1904; Ceratophyllus californicus Baker, 1904; Ceratophyllus endymionis Rothschild, 1904; Ceratophyllus oculatus Baker, 1904; Nosopsyllus paganus Peus, 1949","Lewis",3369,"Lewis3369",NA,"Lewis350",NA,NA,NA,NA,NA,"Ceratophyllus endymionis Rothschild, 1904","Nosopsyllus fasciatus (Bosc, 1800)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"endymionis",NA,"species",NA,"Rothschild, 1904",NA,NA,"synonym",NA,NA,"Ceratophyllus endymionis"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","bacchi","(Rothschild)",1905,"Thrassis bacchi consimilis Stark, 1957; Thrassis gladiolus johnsoni Hubbard, 1949; Thrassis setosis Prince, 1944; Ceratophyllus gladiolus caducus Jordan, 1930; Ceratophyllus pansus Jordan, 1925","Lewis",3370,"Lewis3370",NA,"Lewis395",NA,NA,NA,NA,NA,"Ceratophyllus pansus Jordan, 1925","Thrassis bacchi (Rothschild, 1905)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"pansus",NA,"species",NA,"Jordan, 1925",NA,NA,"synonym",NA,NA,"Ceratophyllus pansus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3371,"Lewis3371",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus citrinellae Dale, 1878","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"citrinellae",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus citrinellae"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinae","(Schrank)",1803,"Ceratophyllus aenas Dale, 1878; Ceratophyllus spini Dale, 1878; Ceratophyllus turdi Dale, 1878; Ceratophyllus pratensis Dale, 1878; Pulex avium Taschenberg, 1880; Ceratophyllus glaphyrus Dampf, 1908; Ceratophyllus gibsoni C. Fox, 1914;","Lewis",3374,"Lewis3374",NA,"Lewis61",NA,NA,NA,NA,NA,"Ceratophyllus glaphyrus Dampf, 1908","Ceratophyllus gallinae (Schrank, 1803)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"glaphyrus",NA,"species",NA,"Dampf, 1908",NA,NA,"synonym",NA,NA,"Ceratophyllus glaphyrus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","hirundinis","(Curtis)",1826,"Pulex hirundinis Köhler, 1832 (junior homonym); Ceratophyllus hirundinis Chao, 1947 (junior homonym); Ceratophyllus hirundinis oiticus Peus, 1954; Ceratophyllus phaulius Rothschild, 1909; Ceratophyllus pinnatus Wagner, 1898; Ceratophyllus troglodytes Dampf, 1908","Lewis",3375,"Lewis3375",NA,"Lewis330",NA,NA,NA,NA,NA,"Ceratophyllus troglodytes Dampf, 1908","Ceratophyllus hirundinis (Curtis, 1826)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"troglodytes",NA,"species",NA,"Dampf, 1908",NA,NA,"synonym",NA,NA,"Ceratophyllus troglodytes"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3378,"Lewis3378",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus garruli Dale, 1878","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"garruli",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus garruli"
"Pulicidae","Archaeopsyllinae","Pulex","felis felis","(Bouché)",1835,"Pulex cati Mégnin, 1880; Pulex concoloris Weyenbergh 1881; Ctenocephalus enneodus Kolenati, 1859; Ctenocephalus serraticeps var. murina Tiraboschi, 1904; Ctenocephalus musculi Sugimoto, 1933; Pulex nasuae Weyenbergh, 1881; Pulex obscurus Weyenbergh, 1881; Pulex rufus Gravenhorst, 1828; Pulex serraticeps Gervais, 1844","Lewis",3379,"Lewis3379",NA,"Lewis333",NA,NA,NA,NA,NA,"Pulex nasuae Weyenbergh, 1881","Ctenocephalides felis felis (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"nasuae",NA,"species",NA,"Weyenbergh, 1881",NA,NA,"synonym",NA,NA,"Pulex nasuae"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3382,"Lewis3382",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus merulae Dale, 1878","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"merulae",NA,"species",NA,"Dale, 1878",NA,NA,"synonym",NA,NA,"Ceratophyllus merulae"
"Pulicidae","Archaeopsyllinae","Pulex","felis felis","(Bouché)",1835,"Pulex cati Mégnin, 1880; Pulex concoloris Weyenbergh 1881; Ctenocephalus enneodus Kolenati, 1859; Ctenocephalus serraticeps var. murina Tiraboschi, 1904; Ctenocephalus musculi Sugimoto, 1933; Pulex nasuae Weyenbergh, 1881; Pulex obscurus Weyenbergh, 1881; Pulex rufus Gravenhorst, 1828; Pulex serraticeps Gervais, 1844","Lewis",3383,"Lewis3383",NA,"Lewis333",NA,NA,NA,NA,NA,"Pulex obscurus Weyenbergh, 1881","Ctenocephalides felis felis (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"obscurus",NA,"species",NA,"Weyenbergh, 1881",NA,NA,"synonym",NA,NA,"Pulex obscurus"
"Pulicidae","Archaeopsyllinae","Pulex","felis felis","(Bouché)",1835,"Pulex cati Mégnin, 1880; Pulex concoloris Weyenbergh 1881; Ctenocephalus enneodus Kolenati, 1859; Ctenocephalus serraticeps var. murina Tiraboschi, 1904; Ctenocephalus musculi Sugimoto, 1933; Pulex nasuae Weyenbergh, 1881; Pulex obscurus Weyenbergh, 1881; Pulex rufus Gravenhorst, 1828; Pulex serraticeps Gervais, 1844","Lewis",3385,"Lewis3385",NA,"Lewis333",NA,NA,NA,NA,NA,"Pulex rufus Gravenhorst, 1828","Ctenocephalides felis felis (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"rufus",NA,"species",NA,"Gravenhorst, 1828",NA,NA,"synonym",NA,NA,"Pulex rufus"
"Ceratophyllidae","Ceratophyllinae","Ceratophyllus","gallinulae gallinulae","(Dale)",1878,"Ceratophyllus arvenis Dale, 1878; Ceratophyllus atricapillae Dale, 1878; Ceratophyllus caudati Dale 1878; Ceratophyllus cinereae Dale, 1878; Ceratophyllus citrinellae Dale, 1878; Ceratophyllus garruli Dale, 1878; Ceratophyllus merulae Dale, 1878; Ceratophyllus monedulae Dale, 1878; Ceratophyllus newsteadi Rothschild, 1901; Ceratophyllus pyrrhulae Dale, 1878; Ceratophyllus trochili Dale, 1878; Ceratophyllus viscivora Dale, 1878; Dasypsyllus gallinulae zilianus Peus, 1954","Lewis",3386,"Lewis3386",NA,"Lewis64",NA,NA,NA,NA,NA,"Ceratophyllus newsteadi Rothschild, 1901","Dasypsyllus gallinulae gallinulae (Dale, 1878)",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"newsteadi",NA,"species",NA,"Rothschild, 1901",NA,NA,"synonym",NA,NA,"Ceratophyllus newsteadi"
"Pulicidae","Archaeopsyllinae","Pulex","felis felis","(Bouché)",1835,"Pulex cati Mégnin, 1880; Pulex concoloris Weyenbergh 1881; Ctenocephalus enneodus Kolenati, 1859; Ctenocephalus serraticeps var. murina Tiraboschi, 1904; Ctenocephalus musculi Sugimoto, 1933; Pulex nasuae Weyenbergh, 1881; Pulex obscurus Weyenbergh, 1881; Pulex rufus Gravenhorst, 1828; Pulex serraticeps Gervais, 1844","Lewis",3387,"Lewis3387",NA,"Lewis333",NA,NA,NA,NA,NA,"Pulex serraticeps Gervais, 1844","Ctenocephalides felis felis (Bouché), 1835",NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera",NA,"serraticeps",NA,"species",NA,"Gervais, 1844",NA,NA,"synonym",NA,NA,"Pulex serraticeps"
