"TPTdataset","TPTID","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","canonicalName"
"NMNH",511,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) acanthurus Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","acanthurus",NA,"species",NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,"Ctenophthalmus acanthurus"
"NMNH",512,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) cophurus",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","cophurus",NA,"species",NA,"",NA,NA,NA,NA,NA,"Ctenophthalmus cophurus"
"NMNH",513,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) eumeces Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","eumeces",NA,"species",NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,"Ctenophthalmus eumeces"
"NMNH",514,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) evidens modicus Jordan, 1933",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","evidens","modicus","subspecies",NA,"Jordan, 1933",NA,NA,NA,NA,NA,"Ctenophthalmus evidens modicus"
"NMNH",515,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Ethioctenophthalmus) eximius Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Ethioctenophthalmus","eximius",NA,"species",NA,"Jordan & Rothschild, 1913",NA,NA,NA,NA,NA,"Ctenophthalmus eximius"
"NMNH",516,NA,NA,NA,NA,NA,NA,NA,NA,"Listropsylla dolosa Rothschild, 1907",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Listropsylla",NA,"dolosa",NA,"species",NA,"Rothschild, 1907",NA,NA,NA,NA,NA,"Listropsylla dolosa"
"NMNH",517,NA,NA,NA,NA,NA,NA,NA,NA,"Moeopsylla sjoestedti Rothschild, 1908",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Moeopsylla",NA,"sjoestedti",NA,"species",NA,"Rothschild, 1908",NA,NA,NA,NA,NA,"Moeopsylla sjoestedti"
"NMNH",518,NA,NA,NA,NA,NA,NA,NA,NA,"Pariodontis riggenbachi Costa Lima, 1940",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pariodontis",NA,"riggenbachi",NA,"species",NA,"Costa Lima, 1940",NA,NA,NA,NA,NA,"Pariodontis riggenbachi"
"NMNH",519,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla crinita Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"crinita",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Xenopsylla crinita"
"NMNH",520,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla humilis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"humilis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Xenopsylla humilis"
"NMNH",521,NA,NA,NA,NA,NA,NA,NA,NA,"Xenopsylla robertsi Jordan, 1936",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Xenopsylla",NA,"robertsi",NA,"species",NA,"Jordan, 1936",NA,NA,NA,NA,NA,"Xenopsylla robertsi"
"NMNH",522,NA,NA,NA,NA,NA,NA,NA,NA,"Nycteridopsylla sakagutii Jameson & Suyemoto, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Nycteridopsylla",NA,"sakagutii",NA,"species",NA,"Jameson & Suyemoto, 1955",NA,NA,NA,NA,NA,"Nycteridopsylla sakagutii"
"NMNH",524,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) concava Ioff & Tiflov, 1946",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","concava",NA,"species",NA,"Ioff & Tiflov, 1946",NA,NA,NA,NA,NA,"Rhadinopsylla concava"
"NMNH",525,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Euctenophthalmus) congener",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Euctenophthalmus","congener",NA,"species",NA,"",NA,NA,NA,NA,NA,"Ctenophthalmus congener"
"NMNH",526,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Euctenophthalmus) congeneroides congeneroides Wagner, 1930",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Euctenophthalmus","congeneroides","congeneroides","subspecies",NA,"Wagner, 1930",NA,NA,NA,NA,NA,"Ctenophthalmus congeneroides congeneroides"
"NMNH",527,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia sidimi Marikovskiy, 1935",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"sidimi",NA,"species",NA,"Marikovskiy, 1935",NA,NA,NA,NA,NA,"Stenoponia sidimi"
"NMNH",528,NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla dispar",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Neopsylla",NA,"dispar",NA,"species",NA,"",NA,NA,NA,NA,NA,"Neopsylla dispar"
"NMNH",529,NA,NA,NA,NA,NA,NA,NA,NA,"Chiastopsylla rossi (Waterston, 1909)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Chimaeropsyllidae","Chiastopsylla",NA,"rossi",NA,"species",NA,"Waterston, 1909",NA,NA,NA,NA,NA,"Chiastopsylla rossi"
"NMNH",530,NA,NA,NA,NA,NA,NA,NA,NA,"Nosopsyllus (Gerbillophilus) henleyi henleyi (Rothschild, 1904)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Nosopsyllus","Gerbillophilus","henleyi","henleyi","subspecies",NA,"Rothschild, 1904",NA,NA,NA,NA,NA,"Nosopsyllus henleyi henleyi"
"NMNH",531,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia tripectinata barcana Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"tripectinata","barcana","subspecies",NA,"Jordan, 1958",NA,NA,NA,NA,NA,"Stenoponia tripectinata barcana"
"NMNH",532,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia tripectinata blanda Jordan, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"tripectinata","blanda","subspecies",NA,"Jordan, 1958",NA,NA,NA,NA,NA,"Stenoponia tripectinata blanda"
"NMNH",533,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia tripectinata",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"tripectinata",NA,"species",NA,"",NA,NA,NA,NA,NA,"Stenoponia tripectinata"
"NMNH",534,NA,NA,NA,NA,NA,NA,NA,NA,"Coptopsylla wassiliewi Wagner, 1932",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Coptopsyllidae","Coptopsylla",NA,"wassiliewi",NA,"species",NA,"Wagner, 1932",NA,NA,NA,NA,NA,"Coptopsylla wassiliewi"
"NMNH",535,NA,NA,NA,NA,NA,NA,NA,NA,"Centetipsylla madagascariensis 1900",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Centetipsylla",NA,"madagascariensis",NA,"species",NA,"1900",NA,NA,NA,NA,NA,"Centetipsylla madagascariensis"
"NMNH",536,NA,NA,NA,NA,NA,NA,NA,NA,"Synopsyllus fonquernii Wagner & Roubaud, 1932",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Synopsyllus",NA,"fonquernii",NA,"species",NA,"Wagner & Roubaud, 1932",NA,NA,NA,NA,NA,"Synopsyllus fonquernii"
"NMNH",537,NA,NA,NA,NA,NA,NA,NA,NA,"Gryphopsylla hopkinsi Traub, 1957",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Gryphopsylla",NA,"hopkinsi",NA,"species",NA,"Traub, 1957",NA,NA,NA,NA,NA,"Gryphopsylla hopkinsi"
"NMNH",538,NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella limi Traub, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Medwayella",NA,"limi",NA,"species",NA,"Traub, 1972",NA,NA,NA,NA,NA,"Medwayella limi"
"NMNH",539,NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella robinsoni tiomanica Traub, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Medwayella",NA,"robinsoni","tiomanica","subspecies",NA,"Traub, 1972",NA,NA,NA,NA,NA,"Medwayella robinsoni tiomanica"
"NMNH",540,NA,NA,NA,NA,NA,NA,NA,NA,"Lentistivalius vomerus Traub, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Lentistivalius",NA,"vomerus",NA,"species",NA,"Traub, 1972",NA,NA,NA,NA,NA,"Lentistivalius vomerus"
"NMNH",541,NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella dryadosa Traub, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Medwayella",NA,"dryadosa",NA,"species",NA,"Traub, 1972",NA,NA,NA,NA,NA,"Medwayella dryadosa"
"NMNH",542,NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella phangi phangi Traub, 1972",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pygiopsyllidae","Medwayella",NA,"phangi","phangi","subspecies",NA,"Traub, 1972",NA,NA,NA,NA,NA,"Medwayella phangi phangi"
"NMNH",543,NA,NA,NA,NA,NA,NA,NA,NA,"Macrostylophora (Macrostylophora) borneensis (Jordan, 1926)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Macrostylophora","Macrostylophora","borneensis",NA,"species",NA,"Jordan, 1926",NA,NA,NA,NA,NA,"Macrostylophora borneensis"
"NMNH",544,NA,NA,NA,NA,NA,NA,NA,NA,"Neopsylla dispar dispar Jordan, 1932",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Neopsylla",NA,"dispar","dispar","subspecies",NA,"Jordan, 1932",NA,NA,NA,NA,NA,"Neopsylla dispar dispar"
"NMNH",545,NA,NA,NA,NA,NA,NA,NA,NA,"Pariodontis subjugis Jordan, 1925",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Pariodontis",NA,"subjugis",NA,"species",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Pariodontis subjugis"
"NMNH",546,NA,NA,NA,NA,NA,NA,NA,NA,"Gryphopsylla (Migrastivalius) jacobsoni (Jordan & Rothschild, 1922)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Gryphopsylla","Migrastivalius","jacobsoni",NA,"species",NA,"Jordan & Rothschild, 1922",NA,NA,NA,NA,NA,"Gryphopsylla jacobsoni"
"NMNH",547,NA,NA,NA,NA,NA,NA,NA,NA,"Lentistivalius (Destivalius) mjoebergi (Jordan, 1926)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Lentistivalius","Destivalius","mjoebergi",NA,"species",NA,"Jordan, 1926",NA,NA,NA,NA,NA,"Lentistivalius mjoebergi"
"NMNH",548,NA,NA,NA,NA,NA,NA,NA,NA,"Lentistivalius (Lentistivalius) insolli (Traub, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Lentistivalius","Lentistivalius","insolli",NA,"species",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Lentistivalius insolli"
"NMNH",549,NA,NA,NA,NA,NA,NA,NA,NA,"Medwayella robinsoni robinsoni (Rothschild, 1905)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Stivaliidae","Medwayella",NA,"robinsoni","robinsoni","subspecies",NA,"Rothschild, 1905",NA,NA,NA,NA,NA,"Medwayella robinsoni robinsoni"
"NMNH",550,NA,NA,NA,NA,NA,NA,NA,NA,"Dasypsyllus stejnegeri",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dasypsyllus",NA,"stejnegeri",NA,"species",NA,"",NA,NA,NA,NA,NA,"Dasypsyllus stejnegeri"
"NMNH",551,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella mexicana Fox, 1939",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella",NA,"mexicana",NA,"species",NA,"Fox, 1939",NA,NA,NA,NA,NA,"Foxella mexicana"
"NMNH",552,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia wisemani Eads, 1951",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"wisemani",NA,"species",NA,"Eads, 1951",NA,NA,NA,NA,NA,"Jellisonia wisemani"
"NMNH",553,NA,NA,NA,NA,NA,NA,NA,NA,"Thrassis peninsularis Lewis, 1993",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Thrassis",NA,"peninsularis",NA,"species",NA,"Lewis, 1993",NA,NA,NA,NA,NA,"Thrassis peninsularis"
"NMNH",554,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus (Alloctenus) cryptotis Traub & Barrera, 1966",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus","Alloctenus","cryptotis",NA,"species",NA,"Traub & Barrera, 1966",NA,NA,NA,NA,NA,"Ctenophthalmus cryptotis"
"NMNH",555,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus nidiophilus Tipton & Mendez, 1968",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"nidiophilus",NA,"species",NA,"Tipton & Mendez, 1968",NA,NA,NA,NA,NA,"Anomiopsyllus nidiophilus"
"NMNH",556,NA,NA,NA,NA,NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes micropus Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Ctenophthalmus",NA,"pseudagyrtes","micropus","subspecies",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Ctenophthalmus pseudagyrtes micropus"
"NMNH",557,NA,NA,NA,NA,NA,NA,NA,NA,"Stenoponia ponera Traub & Johnson, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Stenoponia",NA,"ponera",NA,"species",NA,"Traub & Johnson, 1952",NA,NA,NA,NA,NA,"Stenoponia ponera"
"NMNH",558,NA,NA,NA,NA,NA,NA,NA,NA,"Ceratophyllus coahuilensis Eads, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Ceratophyllus",NA,"coahuilensis",NA,"species",NA,"Eads, 1956",NA,NA,NA,NA,NA,"Ceratophyllus coahuilensis"
"NMNH",559,NA,NA,NA,NA,NA,NA,NA,NA,"Strepsylla schmidti Traub & Barrera, 1955",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Strepsylla",NA,"schmidti",NA,"species",NA,"Traub & Barrera, 1955",NA,NA,NA,NA,NA,"Strepsylla schmidti"
"NMNH",560,NA,NA,NA,NA,NA,NA,NA,NA,"Cediopsylla spillmanni",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Cediopsylla",NA,"spillmanni",NA,"species",NA,"",NA,NA,NA,NA,NA,"Cediopsylla spillmanni"
"NMNH",561,NA,NA,NA,NA,NA,NA,NA,NA,"Tunga monositus Barnes & Radovsky, 1969",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Pulicidae","Tunga",NA,"monositus",NA,"species",NA,"Barnes & Radovsky, 1969",NA,NA,NA,NA,NA,"Tunga monositus"
"NMNH",562,NA,NA,NA,NA,NA,NA,NA,NA,"Foxella (Afoxella) macgregori macgregori Barrera, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Foxella","Afoxella","macgregori","macgregori","subspecies",NA,"Barrera, 1953",NA,NA,NA,NA,NA,"Foxella macgregori macgregori"
"NMNH",563,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia hayesi breviloba Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"hayesi","breviloba","subspecies",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Jellisonia hayesi breviloba"
"NMNH",564,NA,NA,NA,NA,NA,NA,NA,NA,"Kohlsia linni Hubbard, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Kohlsia",NA,"linni",NA,"species",NA,"Hubbard, 1958",NA,NA,NA,NA,NA,"Kohlsia linni"
"NMNH",565,NA,NA,NA,NA,NA,NA,NA,NA,"Kohlsia pelaezi Barrera, 1956",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Kohlsia",NA,"pelaezi",NA,"species",NA,"Barrera, 1956",NA,NA,NA,NA,NA,"Kohlsia pelaezi"
"NMNH",566,NA,NA,NA,NA,NA,NA,NA,NA,"Eumolpianus eumolpi americanus (Hubbard, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Eumolpianus",NA,"eumolpi","americanus","subspecies",NA,"Hubbard, 1950",NA,NA,NA,NA,NA,"Eumolpianus eumolpi americanus"
"NMNH",567,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia bonia Traub & Johnson, 1952",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"bonia",NA,"species",NA,"Traub & Johnson, 1952",NA,NA,NA,NA,NA,"Jellisonia bonia"
"NMNH",568,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia hayesi hayesi Traub, 1950",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"hayesi","hayesi","subspecies",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Jellisonia hayesi hayesi"
"NMNH",569,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia hayesi",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"hayesi",NA,"species",NA,"",NA,NA,NA,NA,NA,"Jellisonia hayesi"
"NMNH",570,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia klotsi Traub, 1944",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"klotsi",NA,"species",NA,"Traub, 1944",NA,NA,NA,NA,NA,"Jellisonia klotsi"
"NMNH",571,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) robustus robustus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys","Sciuropsylla","robustus","robustus","subspecies",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Opisodasys robustus robustus"
"NMNH",572,NA,NA,NA,NA,NA,NA,NA,NA,"Pleochaetis exilis (Jordan, 1937)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Pleochaetis",NA,"exilis",NA,"species",NA,"Jordan, 1937",NA,NA,NA,NA,NA,"Pleochaetis exilis"
"NMNH",573,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis asetus (Traub, 1950)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"asetus",NA,"species",NA,"Traub, 1950",NA,NA,NA,NA,NA,"Plusaetis asetus"
"NMNH",574,NA,NA,NA,NA,NA,NA,NA,NA,"Oropsylla (Opisocrostis) hirsutus (Baker, 1895)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Oropsylla","Opisocrostis","hirsutus",NA,"species",NA,"Baker, 1895",NA,NA,NA,NA,NA,"Oropsylla hirsutus"
"NMNH",575,NA,NA,NA,NA,NA,NA,NA,NA,"Sternopsylla distinca texana (Fox, 1914)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Sternopsylla",NA,"distinca","texana","subspecies",NA,"Fox, 1914",NA,NA,NA,NA,NA,"Sternopsylla distinca texana"
"NMNH",576,NA,NA,NA,NA,NA,NA,NA,NA,"Dactylopsylla megasoma Barrera, 1953",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Dactylopsylla",NA,"megasoma",NA,"species",NA,"Barrera, 1953",NA,NA,NA,NA,NA,"Dactylopsylla megasoma"
"NMNH",577,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia grayi Hubbard, 1958",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"grayi",NA,"species",NA,"Hubbard, 1958",NA,NA,NA,NA,NA,"Jellisonia grayi"
"NMNH",578,NA,NA,NA,NA,NA,NA,NA,NA,"Jellisonia ironsi (Eads, 1947)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Jellisonia",NA,"ironsi",NA,"species",NA,"Eads, 1947",NA,NA,NA,NA,NA,"Jellisonia ironsi"
"NMNH",579,NA,NA,NA,NA,NA,NA,NA,NA,"Opisodasys (Sciuropsylla) robustus mexicanus Dampf, 1942",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Opisodasys","Sciuropsylla","robustus","mexicanus","subspecies",NA,"Dampf, 1942",NA,NA,NA,NA,NA,"Opisodasys robustus mexicanus"
"NMNH",580,NA,NA,NA,NA,NA,NA,NA,NA,"Plusaetis sibynus sibynus (Jordan, 1925)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ceratophyllidae","Plusaetis",NA,"sibynus","sibynus","subspecies",NA,"Jordan, 1925",NA,NA,NA,NA,NA,"Plusaetis sibynus sibynus"
"NMNH",581,NA,NA,NA,NA,NA,NA,NA,NA,"Myodopsylla gentilis Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Ischnopsyllidae","Myodopsylla",NA,"gentilis",NA,"species",NA,"Jordan & Rothschild, 1921",NA,NA,NA,NA,NA,"Myodopsylla gentilis"
"NMNH",582,NA,NA,NA,NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys adelpha (Rothschild, 1915)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Leptopsyllidae","Peromyscopsylla",NA,"hesperomys","adelpha","subspecies",NA,"Rothschild, 1915",NA,NA,NA,NA,NA,"Peromyscopsylla hesperomys adelpha"
"NMNH",584,NA,NA,NA,NA,NA,NA,NA,NA,"Rhadinopsylla (Actenophthalmus) mexicana (Barrera, 1952)",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Rhadinopsylla","Actenophthalmus","mexicana",NA,"species",NA,"Barrera, 1952",NA,NA,NA,NA,NA,"Rhadinopsylla mexicana"
"NMNH",585,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus martini Holland, 1965",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"martini",NA,"species",NA,"Holland, 1965",NA,NA,NA,NA,NA,"Anomiopsyllus martini"
"NMNH",586,NA,NA,NA,NA,NA,NA,NA,NA,"Anomiopsyllus nudatus hiemalis Eads & Menzies, 1948",NA,NA,NA,NA,NA,NA,NA,"Animalia","Arthropoda","Insecta","Siphonaptera","Hystrichopsyllidae","Anomiopsyllus",NA,"nudatus","hiemalis","subspecies",NA,"Eads & Menzies, 1948",NA,NA,NA,NA,NA,"Anomiopsyllus nudatus hiemalis"
