"source","taxonID","catalog number","catalog","barcode","type status","type citation","other identifications","sex and stage","preparation","bioregion","distribution","country","province/state","district/county","precise locality","elevation (m)","centroid latitude","centroid longitude","field number","collector(s)","collecting date","specimen count","record status","genetic sample type","biorepository number","bold id","genbank numbers","preservation method","embargo?","depleted?","record last modified","ezid"
"NMNH",963,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, Colorado, Idaho, Montana, Nevada, New Mexico, North Dakota, Oregon, Utah, Washington, Wyoming)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:20:00,"http://n2t.net/ark:/65665/360a7914c-4597-48da-ad67-09726bf128ac"
"NMNH",966,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Massachusetts)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3cbfd4c40-64cf-4669-80e9-a225c4f68237"
"NMNH",974,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Kentucky)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/32a5474eb-686b-4227-8950-50a25bd19511"
"NMNH",977,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Colorado, Montana, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/30fe138f6-d23d-4e41-8721-74b467ee25ae"
"NMNH",982,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Colorado)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/31cbe7870-85a3-422e-bc57-6d5d77cdcbdd"
"NMNH",983,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Montana)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:21:00,"http://n2t.net/ark:/65665/3fb78eb68-8dfe-409f-9d12-2f7e33a89568"
"NMNH",989,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Arizona, California, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:22:00,"http://n2t.net/ark:/65665/3ee3af487-c8c5-4d18-891d-c9f24bbeb5e6"
"NMNH",992,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, New Mexico, Oregon, Utah, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/37906f61c-2644-43a3-8ded-ecf788d68edc"
"NMNH",998,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Idaho, Montana, New Mexico, Oregon, Washington)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/3351eb0fb-0f54-40f5-8eec-fefc6173adc1"
"NMNH",1004,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Montana, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/3b60beaff-f064-4ddc-8367-c864830500d8"
"NMNH",1012,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Oregon)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:17:00,"http://n2t.net/ark:/65665/34de7a11a-ab35-4413-bc8c-60f33d2018db"
"NMNH",1023,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (New Mexico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3d03256fd-c53e-4bd1-9be1-f13f1f55f014"
"NMNH",1025,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Colorado, Texas)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3dac1fefd-3a41-4cac-81d6-2e3467087a68"
"NMNH",1030,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (Alaska, Arizona, Colorado, Texas, Utah)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/3b84ae2f2-c20f-41c2-9fe1-d664fbee87f6"
"NMNH",1031,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Nearctic","United States (California, Colorado, Montana)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2016-11-07 20:18:00,"http://n2t.net/ark:/65665/35c9d7b66-373f-4a53-a5a0-d74b5d808d93"
"NMNH",1046,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide","Afrotropical","Zimbabwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2017-01-04 16:24:00,"http://n2t.net/ark:/65665/3152db124-6f29-4286-b4d8-28e7a4b2451a"
"NMNH",1,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:35:00,"http://n2t.net/ark:/65665/32b9b8604-d5b8-4483-ac1f-0697b01e3c8c"
"NMNH",2,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:35:00,"http://n2t.net/ark:/65665/35236db0f-acfd-4d6b-ae6a-6853491d36c9"
"NMNH",3,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:35:00,"http://n2t.net/ark:/65665/334bdf6c8-f761-491b-b434-f74e754f5f9e"
"NMNH",4,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/383bdf32e-cfa9-43c1-956e-93b128160518"
"NMNH",5,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/380d78696-b1b3-48f8-85be-02e624a78c13"
"NMNH",6,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/3ca48275a-ebfc-44e3-bd8c-9934cb12f99f"
"NMNH",7,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/37f1451ed-c3f3-4f09-8f0b-34884137f6bd"
"NMNH",8,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:35:00,"http://n2t.net/ark:/65665/37434beaa-13e7-44f8-8774-f70aa558e377"
"NMNH",9,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:35:00,"http://n2t.net/ark:/65665/369ba0123-48b2-421c-adce-8c8aa6017a23"
"NMNH",10,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:35:00,"http://n2t.net/ark:/65665/3979b85c4-92c1-4270-85d3-cc10c8f9c4f5"
"NMNH",11,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/352928410-3a7d-4143-bd96-e89321484c81"
"NMNH",12,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/3a3262113-e00b-4343-aaf9-751855843ec8"
"NMNH",13,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/352fd907c-47f4-4c3d-8897-d5ea3daa7dee"
"NMNH",14,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.. Reviewed, 2011, Captured by M.Wolkoff and M.O’Mahoney, interns WRBU.",NA,NA,NA,NA,NA,NA,NA,2015-01-15 14:36:00,"http://n2t.net/ark:/65665/36c456b8e-7d58-4c80-baf8-76f1bedb6c3a"
"NMNH",15,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:46:00,"http://n2t.net/ark:/65665/36465e9ab-3fed-45a6-961d-151b3262136e"
"NMNH",16,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:49:00,"http://n2t.net/ark:/65665/3bea57cf2-f20b-4d2b-bc8e-7dce62e89a54"
"NMNH",17,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:51:00,"http://n2t.net/ark:/65665/315793d48-2dc4-4773-8234-beb8c34502d4"
"NMNH",18,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:49:00,"http://n2t.net/ark:/65665/3e0165942-3190-4cf3-a82e-73361147d604"
"NMNH",19,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:49:00,"http://n2t.net/ark:/65665/376815be7-87cd-4398-a032-9d5d432be6fb"
"NMNH",20,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:51:00,"http://n2t.net/ark:/65665/3ac40ed40-d716-4dae-8ae7-f7c74e5ea7cd"
"NMNH",21,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:51:00,"http://n2t.net/ark:/65665/354f10796-ee58-485e-b9b8-cf79b615f9bb"
"NMNH",22,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/3bb73310c-a2b1-4ce1-a656-2a82df1f7ea2"
"NMNH",23,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/3f02cf029-df54-452c-81fc-4545884a6726"
"NMNH",24,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/3e5482277-4a73-4e03-a3cf-11620d31ad4c"
"NMNH",25,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/30f369629-deec-4b56-97e7-993464bb66c8"
"NMNH",26,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/346e38def-ff6d-423b-b97e-168d67004b55"
"NMNH",27,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/30667032d-e62a-4478-8d94-b2121143a6fc"
"NMNH",28,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/34ccc195f-7aa0-45de-9b7d-19094fdea2b4"
"NMNH",29,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:52:00,"http://n2t.net/ark:/65665/35ffefe02-11e0-45f3-a9ae-46aafe96e98b"
"NMNH",30,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/3395fb28b-3362-4060-bbef-e651bffcb8bb"
"NMNH",31,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/397526374-f1f8-4ec6-b08a-9bc94fa15ab3"
"NMNH",32,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/38ada9981-bb8a-4bf3-8195-afb8f4afb025"
"NMNH",33,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/30a415e19-bb04-4584-abc4-0ab7da281885"
"NMNH",34,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/3ac925b15-6238-4192-8fc2-60c000a3cf03"
"NMNH",35,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/32842929c-4824-44b8-b747-cef6afed70ef"
"NMNH",36,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/3365504e8-eb99-49f8-aabe-250e5192c320"
"NMNH",37,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/3a3af28c2-18fc-47fb-85a0-b3b083c6cfc1"
"NMNH",38,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/380564856-7b74-4fc0-b6b4-0bdf587cc6f3"
"NMNH",39,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/340be3d8b-087f-4685-89bf-60841010baf2"
"NMNH",40,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/35a4a0c21-7547-48af-a0fc-6a9c484b48c9"
"NMNH",41,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/311421caf-193e-4f99-8f33-636d49e2ca30"
"NMNH",42,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/394cf35d3-3b0f-4b21-85c9-1efc0f4a274e"
"NMNH",43,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:53:00,"http://n2t.net/ark:/65665/3450d9e5b-77f5-4f4c-b7c6-43c9454059ed"
"NMNH",44,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:54:00,"http://n2t.net/ark:/65665/34dbe33c7-3831-4d7a-a228-0afbd92ffa9d"
"NMNH",45,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/31403aa67-0893-4f51-88a9-53542bbb074c"
"NMNH",46,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/31c164ebe-2cb2-42e0-aef6-2132e07b8560"
"NMNH",47,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/312f2140b-6563-42dc-9d65-95c9f734d3a0"
"NMNH",48,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/38665bf35-6064-4d48-9c38-9349efb381ac"
"NMNH",49,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/30a53548b-4abc-4c46-ad22-6a2039b0c8d4"
"NMNH",50,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/39e48fa20-57c5-4979-9fe5-24c10a9aba20"
"NMNH",51,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/3e3e7e343-c75f-47e7-b1ce-bfb98bd2dbd4"
"NMNH",52,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2645,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/3210f7c5e-32ec-4fa5-b1bb-4ff1fde0dff3"
"NMNH",53,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/3e18acf54-90f6-497f-bfe7-20265b5fa9c6"
"NMNH",54,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/3cc188095-eaf8-4f76-a479-9486c7d44372"
"NMNH",55,NA,"Species Inventory",NA,NA,NA,NA,NA,"Slide",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,"Reviewed, 2011, Submitted by F. Shockley, SI.",NA,NA,NA,NA,NA,NA,NA,2014-09-30 14:56:00,"http://n2t.net/ark:/65665/376906a6c-950c-4ce9-a13f-912f35c489c1"
